1021208,Historic Downtown Jersey City Farmers Market,683
1010937,Historic Farmers Market of Lapeer LLC,684
1021533,Historic Lafayette Farmers Market,685
1021509,Historic Lewes Farmers Market,240
1021511,Historic Lewes Farmers Market,686
1021512,Historic Lewes Farmers Market,687
1021516,Historic Lewes Farmers Market,688
1011761,Historic Marion Tailgate Market,689
1018972,Historic Newburgh Farmers Market,690
1008980,Holden MO Farmer's Market,691
1021547,Hollidaysburg Farmers Market,692
1019302,Holly Farmers Market,693
1018853,Holly Springs Farmers Market,694
1021229,Hollywood Farmers' Market,695
1018458,Home Grown Farm Market,696
1007267,Homer Farmers Market,697
1009663,Homewood Farmers Market,698
1012076,Hood River Farmers Market,699
1019819,Hoodland Farmers Market ,700
1021705,Hope & Main's Schoolyard Market,701
1021711,Hope Street Farmers Market,702
1012041,Hopkins Farmers Winter Market,703
1020100,Hopkinsville-Christian County Downtown Farmers Market,704
1008366,Hopkinton Farmers Market,705
1019313,Hot Springs Farmers Market,706
1018200,Hub City Farmers' Market,707
1005674,Hudson Farmers Market,708
1018152,Huguenot-Robious Farmers Market,709
1019990,Huguenot-Robious Farmers Market @ The Great Big Greenhouse,710
1021610,Humpday Farmers Market,711
1021612,Humpday Farmers Market,712
1019056,Hunterdon Land Trust Farmers Market,713
1010598,Huntingdon Farmers' Market,714
1021268,Huntley Farmers Market,715
1019586,Hutto Farmers Market,716
1021635,Hwy 80 Produce,717
1011325,Hyattsville Farmers Market,718
1021703,Hyde Park Farmers' Market,719
1012621,Ida Area Farmers' Market,720
1006417,Idaho Falls Farmers' Market,721
1005080,Imlay City Farmers Market,722
1020136,Imogene Stout Market on Main ,723
1019011,Independence Farmers Market,724
1019236,INDEPENDENCE UPTOWN MARKET,725
1018772,Indian Lake Community Farmers Market ,726
1019861,Indiana County Farmers Market ,727
1004384,Ionia Farmers' Market,728
1012626,iowa falls farmers' market,729
1019340,Isabahlia farmers Market,730
1003680,Issaquah Farmers Market,731
1001641,Ithaca Farmers Market,732
1004380,Ivanhoe Farmers Market,733
1006376,Jackalope Square Farmers Market,734
1018907,Jackson (MO) Farmers Market,735
1018343,Jackson County Farmers Market,736
1020106,Jackson County Farmers Market,737
1020108,Jackson County Farmers Market,738
1019263,Jackson County Farmers Market - Outdoor Market,739
1018978,Jackson County Winter Farmers Market,740
1021281,Jackson Food & Farm Market,741
1009970,"Janesville Farmers Market, Inc.",742
1008299,Jasper Farmers Market,743
1021306,Jefferson Farmers' Market,744
1020192,Jeffersontown Farmers Market,745
1020090,Johnson County Farmers Market,746
1002907,Joshua Tree Certified Farmers Market,747
1018242,Juneau Farmers Market and Local Food Festival ,748
1005270,Kailua Distirct Park (People's Open Market),749
1008375,Kaiser Permanente Fresno Farmers Market,750
1019774,Kalamazoo Farmers Market,751
1005252,Kalihi Valley District Park (People's Open Market),752
1008118,Kamehameha Community Park (People's Open Market),753
1021264,Kamuela Farmers Market,754
1005253,Kaneohe District Park (People's Open Market),755
1005254,Kapolei Community Park (People's Open Market),756
1005255,Kaumualii Street (People's Open Market),757
1021748,Kayleen Weister,758
1019003,Keller Farmers Market,759
1021369,Kenosha Public Market,760
1021743,Kenosha Public Market - Summer Outdoor,761
1021349,Kenosha Public Market - Winter Indoor ,762
1020011,Kensington Farmers Market,763
1021742,Kentwood Farmers Market,764
1021567,Kershaw County Farmers Market,765
1010636,King Farmers' Market,766
1019120,King George Farmers Market,767
1003269,Kingston Farmers' Market,768
1019491,Kingstowne,769
1020032,Kingwood Farmers Market,770
1019266,Kirksville Kiwanis Farmers' Market,771
1019212,Kirtland Growers Market,772
1011117,Kittery Community Market,773
1021332,Knox County Farmers Market,774
1020075,Knox County Farmers' Market,775
1021633,Koreshan State Park Farmers Market,776
1021244,KSQ Farmers Market,777
1021250,L. A Mercado Agricola,778
1021345,La Cienega Farmers Market,779
1003343,La Familia Verde Farmers Market,780
1019986,La Familia Verde Market,781
1020123,La Grange Farmers' Market & Artisans,782
1019506,La Plata Farmers Market - Saturday,783
1019649,Lachat Farmers Market,784
1019409,Lafayette County Farmers Market,785
1019103,Lake Barrington Farmer's Market,786
1003863,Lake Oswego Farmers' Market,787
1012206,Lake Placid Farmers' Market ,788
1019850,Lakes Area Growers Market,789
1019851,Lakes Area Growers Market,790
1019198,Lakeside Farmers Market - Saturday - year round,791
1002021,Lakeside Farmers' Market,792
1002521,Lakewood Earth and Food (LEAF) Community Farmers' Market,793
1019427,Lakewood NY Farmers' and Artisans' Market,794
1020051,Lakewood Village Farmers Market,795
1019035,Lamoni Farmer's Market,796
1021683,Lanark Farmers Market,797
1019852,Lancaster Farmers Market,798
1019352,Landon's Greenhouse Farmers Market,799
1005352,Lane County Farmers Holiday Market,800
1009803,Lane County Farmers Market,801
1019756,Lansdale Farmers' Market,802
1021291,Larimer County Farmers' Market,803
1021661,Latah Farmers Market,804
1012344,Latham Farmers Market,805
1019030,Laurel Farmers Market,806
1018834,Lawrence Farmers Market,807
1021324,Lawrence Farmers' Market - Saturday Downtown Market,808
1021325,Lawrence Farmers' Market - Tuesday Market,809
1019450,Lawrenceville Farmers Market,810
1021647,LEAF Food Hub,811
1016810,Lebanon City Market,812
1018113,Lebanon Farmers Market,813
1019158,Legacy Farmers Market,814
1006652,Legion Park Farmers Market ,815
1002768,Leland Farmers Market,816
1019512,Lenexa Farmers Market,817
1010483,Lenoir County Farmers Market,818
1016916,Lettuce Eat Well Farmers' Market,819
1004651,Lewis County General Hospitals Farmers Market,820
1019503,Lewiston Area Farmers Market,821
1019808,Lewiston Farmers Market,822
1019726,Lewiston Winter Farmers Market,823
1021470,Lexington Farmers' Market,824
1019346,Lexington Small Yet Mighty Winter Farmers Market,825
1019650,Liberty Park Market,826
1018927,Ligonier Country Market,827
1021361,Lilburn Farmers Market,828
1004848,Lincoln County Producers' Markets,829
1011300,Lincoln Heights Certified Farmers Market,830
1020132,Lincoln Heights Certified Farmers Market,831
1019304,Lincoln Park Farmers Market,832
1021198,Linda Vista Certified Farmers Market,833
1019167,Linton Farmers' Market,834
1019678,Litchfield Hills Farm-Fresh Market,835
1019679,Litchfield Hills Farm-Fresh Market,836
1019631,Little Farm Store Market,837
1019207,Little Italy Farmers Market,838
1019995,Little Italy Mercato CFM,839
1021390,Little River County Farmers Market,840
1012027,Little River Farmers Market,841
1019538,Livingston Farmers Market,842
1018418,Livonia Wilson Barn Farmers Market,843
1018901,Local APX Market - Seasonal,844
1020094,Logan County Farmer's Market,845
1019494,Lorton ,846
1005431,Los Ranchos Growers' Market,847
1018919,Louisiana Community Betterment Farmer's Market,848
1000462,Loveland Farmers Market,849
1016820,Low-Line Market at Southport,850
1021727,Lowell Area Farmers' Market,851
1011233,Lower Valley Farmers Market,852
1018922,Lowville Farm and Craft Market,853
1011800,LSI Global Greens Farmers' Market,854
1021257,Ludington Farmer's Market,855
1019622,LVHMC Bluemont Farmers Market,856
1019177,LVHMC Cascades Farmers' Market,857
1019175,LVHMC Leesburg Farmers Market,858
1019176,LVHMC Loudoun Station Farmers Market,859
1019940,Lynchburg Community Market,860
1019435,Lynden Farmers Market,861
1011538,Mableton Farmers Market,862
1000481,Madison County Farmers Market,863
1012249,Madison Farmers Market,864
1005201,Madison NJ Farmers Market,865
1012046,Madras Saturday Market Holiday Market,866
1021339,Madrona Farmers Market ,867
1019360,MADWest Winter Farmers' Market,868
1021197,Main Street DeFuniak Farmer's Market,869
1018407,Main Street Dyersburg Farmers Market,870
1005528,Main Street Farmers Market,871
1006837,Main Street Farmers Market,872
1011119,Main Street Farmers Market,873
1019706,Main Street Farmers Market,874
1021624,Main Street Saturday Market,875
1019752,Main Street Wadsworth Farmers Market,876
1019501,MainStreet Libertyville Farmers Market,877
1005256,Makiki District Park (People's Open Market),878
1019969,Manchester's Spruce Street Market,879
1003980,Manhattan Farmers Market,880
1018217,Manistee Farmers Market,881
1018998,Manistique Farmers' Market,882
1005257,Manoa Valley District Park (People's Open Market),883
1019111,Mansfield Farmers Market,884
1010286,Manson Farmers Market,885
1018310,Manson Farmers Market,886
1005218,Manzanita Farmers Market,887
1016799,Maple Valley Farmers' Market,888
1003238,Marietta Square Farmers Market,889
1021358,Marinette Artisan & Farm Market,890
1021713,Marion Farmers Market,891
1019058,Marion Ohio Market,892
1019482,Market 23,893
1019368,"Market at the Park - Orland Park, IL",894
1012031,Market Common Farmers Market,895
1000242,Market in The Park,896
1019022,Market in the Park,897
1000616,Market in The Park - Lavretta Park,898
1019185,Market Mondays at the Arsht Center,899
1019866,Market of Life,900
1019806,Market on Main ,901
1011972,Market on Military Summer,902
1021341,Market on the Green,903
1019876,Market on the Square (BrokenkBow),904
1019189,Market Square Farmers' Market,905
1019924,Marksville Main Street Fresh Market,906
1019843,Marlette Farmers Market,907
1020190,Marshall County Farmers Market,908
1002929,Marshfield Farmer's Market,909
1019659,Martin County Main Street Market,910
1018976,Maryville Farmer’s Market,911
1011139,Maryville Farmers Market - Saturdays,912
1019902,Mason County Farmers Market,913
1001281,Mason Farmers Market,914
1005642,Mattapan Square  Farmers Market,431
1003199,Matthys Farm Market,915
1019300,Mauldin Farmers Market,916
1019968,Mauston Farmers' Market,917
1020145,McCreary County Farmers Market,918
1019487,McCutcheon/Mount Vernon ,919
1020134,McKinleyville CFM,920
1019490,McLean ,921
1020081,Meade County Farmers Market,922
1019634,Medford Farmers Market,923
1021314,Media Farmers' Market,924
1018908,Medicine Root/Oyate Teca Farmers Market,925
1019858,Medina Square Farmers Market,926
1019759,Meigs County Farmers' Market,927
1021209,Memphis Farmers Market,928
1020199,Menifee County Farmers Market,929
1002905,Menlo Park Farmers' Market,930
1019816,Menominee Historic Downtown Farmers Market  Association ,931
1021357,Menominee Historic Downtown Farmers Market  Association ,932
1018093,Merchantville Market Off Centre,933
1019464,Meridian Main Street Market,934
1021458,Metuchen Farmers Market,935
1019137,Miami County Farmers Market,936
1000021,Mid-Town Farmers Market,937
1011076,Middlebury Farmers' Market,938
1020087,middletown farmer's Market,939
1019683,Middletown Farmers' Market,940
1019777,Midland Area Farmers Market,941
1012786,Midtown Farmers Market,942
1005633,Miles City Farmers Market,943
1006681,MILFORD - DOWNTOWN FARMERS’ MARKET,944
1009658,Mililani District Park (People's Open Market),945
1020034,Milk Lady Derwood Fall 2020 Pickup/Delivery,946
1020035,Milk Lady Derwood Farmers Market,947
1020038,Milk Lady Shady Grove Farmers Market,948
1012523,"Mill City Farmers Market, Inc.",949
1010485,Millen Produce Market,950
1018486,Milton Farmers' Market,951
1021454,Milwaukee Winter Farmers Market,952
1019239,Mineola Main Street Farmers Market,953
1019716,Minnetrista Farmers Market,954
1006069,Minturn Market,955
1020195,Mission Community Market,956
1016862,Mission Farm and Flower Market,957
1021493,Mission Marquee Plaza Farmers' Market,958
1018939,Missoula Farmers' Market,959
1010037,MLK Campus Farmers' Market,960
1001104,Monday Farmers Market at your library,961
1006547,Monroe County Farmer's Market,962
1012314,Monroe Farmers Market ,963
1019844,Montavilla Farmers Market,964
1020166,Montclair Village Farmers' Market,965
1004297,MONTEVALLO FARMERS MARKET,966
1020085,Montgomery County Farmers' Market,967
1021377,Monticello Market on the Square,968
1011901,Montour Falls Farmers Market,969
1019507,Montrose Farmers Market - Summer,970
1021430,Moonlight Market,971
1019480,Moreland Farmers Market,972
1018573,Morgan County Farmers Market,973
1018314,Morgan County Farmers' Market Association,974
1018317,Morgan County Farmers' Market Association,975
1021252,Morgan County Winter Farmers' Market Association,976
1012560,Morganton Farmer's Market,977
1021656,Morningside Farmers Market,978
1021467,Morris County Winter Farmers' Market,979
1020162,Morro Bay Main Street Farmers Market,980
1018926,Moscow Farmers Market,981
1005559,Mosinee Farm Market,982
1005499,Mount Carroll Farmers Market,983
1018991,Mount Hope Farmers Market,984
1004717,Mount Pleasant Farmers Market,985
1018995,Mount Pleasant Farmers' Market,986
1000585,Mountain Fresh Oakland Farmers Market,987
1021307,Mt Airy Farmers' Market,988
1021288,Mt. Pleasant Farmers' Market - Broadway Street,989
1021287,Mt. Pleasant Farmers' Market - Island Park,990
1021571,Mt.Washington Farmer's Market ,991
1010316,Mulberry Market,992
1012725,Muldoon Farmers Market,993
1018924,Muncie Makers Market ,994
1018931,Munising Farmers' and Artisans' Market,995
1019857,Murrysville Farmers' Market,996
1018903,My Matanuska Marketplace,997
1019682,Myersville Farmers Market,998
1011535,Napa Downtown Farmers Market,999
1020055,Narrowsburg Farmers' Market,1000
1003081,Nash County Farmers Market in Rocky Mount,1001
1020017,Natick Winter Market,1002
1021715,Navarro Farm,1003
1021642,Nederland Farmers Market,1004
1018702,Needham Farmers Market,1005
1019737,Neosho Farmers Market,1006
1021634,Netcong Community Marketplace/Farmers Market,1007
1019908,Neutaconkanut Farmers Market,1008
1019725,New Baltimore Farmers Market,1009
1012739,New Bedford Farmers Market- Brooklawn Park,1010
1012738,New Bedford Farmers Market- Clasky Common Park,1011
1019348,New Bedford Farmers Market- Downtown/Custom House Square,1012
1012737,New Bedford Farmers Market- Indoor ,1012
1021478,New Braunfels Food Bank Farmers' Market,1013
1021601,New Era Farmers Market,1014
1019227,New Glarus Farmers Market,1015
1019879,New Grand Island Farmers Market,1016
1021632,New Harmony Farmers & Artisans Market,1017
1020043,New Harvest Farmers' Market,1018
1005939,New Haven - CitySeed Downtown Farmers Market,1019
1005991,New Highland Baptist Church Farmers Market,1020
1021336,New Orleans East Hospital Farmer's Market,1021
1021549,Newburgh Farmers' Market,1022
1021708,Newcastle Farmers Market,1023
1012044,Newmarket Farmers Market ,1024
1019240,Newport Beach Certified Farmers' Market by Farmer Mark ,1025
1019294,Nicholasville Farmers Market,1026
1019883,Norfolk Farmers Market,1027
1010614,NORFOLK FARMERS’ MARKET,1028
1021279,North Albany Farmer's Market,1029
1020066,North Berkeley Farmers' Market,1030
1021518,North Branch Farmers Market,1031
1021243,North Canton Farmers' Market,1032
1021434,North Canton Farmers' Market,1033
1019407,North Creek Farmers Market,1034
1018875,North End Farmers Market,1035
1021344,North End Farmers Market,1036
1018184,North Iowa Farmers Market,1037
1018550,North Market Farmers' Market,1038
1001059,North Myrtle Beach Farmers Market,1039
1004865,North Prairie Farmers Market - Minot,1040
1009884,North Square Farmers Market,1041
1018455,North St. Mary's County Farmers Market,1042
1019640,Northampton Pa Farmers Market,1043
1003694,Northbrook Farmers Market,1044
1006780,Northeast Minneapolis Farmers Market,1045
1010755,Northeast Washington (NEW) Farmers Market,1046
1002764,Northport Farmers Market,1047
1018728,Northridge Farmers Market and family festival,1048
1019815,Northside Farmers Market,1049
1021379,Northside Farmers' Market,1050
1021554,Northville Farmers Market,1051
1019008,Norwich Farmers Market,1052
1019345,Nourish Knoxville's Winter Farmers' Market,1053
1020054,NOVA Central Farm Market,1054
1019127,Nutley Farmers Market,1055
1019828,Oak Creek Farmers Market,1056
1021566,Oak Hill Hops,1057
1019488,Oak Marr,1058
1018829,Oak Square Farmers Market,1059
1019223,Oakcrest Farmers Market,1060
1019971,Oakhurst Farmers Market,1061
1019353,Ocala Downtown Market,1062
1001839,Ocean Beach Certified Farmers Market,1063
1006250,"Ocean City, NJ Farmers & Crafters Market",1064
1019200,Ocean Pines Farmers & Artisans Market,1065
1021412,Ohio Valley Farmers' Market,1066
1021413,Ohio Valley Farmers' Market,1067
1001271,OHSU Farmers Market,1068
1021356,Old Capitol Farmers Market,1069
1020130,Old L.A. Certified Farmers Market,1070
1020131,Old L.A. Certified Farmers Market,1071
1020146,Old Oakland Farmers' Market,1072
1009659,Old Stadium Park (People's Open Market),1073
1010865,Olde Beaufort Farmers' Market,1074
1021667,Olde Pickerington Farmers' Market,1075
1019646,Olympia Farmers' Market ,1076
1018655,Omaha Farmers Market - Aksarben Village,1077
1019343,Omaha Farmers Market - Old Market,1078
1021685,One African! One Nation! Farmers Market,1079
1001034,Oneida Farmers Market,1080
1019317,Onslow County Farmers Market,1081
1021608,Open Air Farmers Market+ At The Dole Mansion,1082
1018807,Orange Community Farmers' Market,1083
1020114,Orange Home Grown Farmers & Artisans Market,1084
1018920,Orange Park Farmer's & Arts Market,1085
1008468,Oregon City Year-Round Farmers Market,1086
1019202,Original Merced County Certified Farmers Market - Downtown Merced,1087
1020198,Orinda Famers Market,1088
1008360,Ormond Beach Farmers Market,1089
1019416,Orofino Farmers Market,1090
1019019,Oshkosh Farmers Market - Downtown,1091
1019023,Oshkosh Farmers Market - Downtown,1092
1019025,Oshkosh Farmers Market - Winter,1093
1021699,Oswego Country Market,1094
1021215,Overbrook Farmers Market,1095
1020023,Ovid Farmers Market,1096
1021384,Owen County Farmers Market,1097
1004212,Oxford Farmers Market,1098
1021335,Oxford Farmers Market,1099
1012777,Oxnard Farmers Market,1100
1008946,Pacific City Farmers Market,1101
1021721,Paducah Homegrown Farmer's Market,1102
1021722,Paducah Homegrown Farmer's Market-Tuesday Market,1103
1021599,Pahrump Saturday Farmers' Market ,1104
1021200,Pajaro Valley CFM,1105
1019723,Palisades Winter Farmers' Market,1106
1021648,Palmas Farmers Market,1107
1019102,Palo Alto College Farmers Market,1108
1005248,Palolo Valley District Park (People's Open Market),1109
1018687,Palos Heights Farmer's Market,1110
1011995,Palos Verdes Farmers Market,1111
1021491,Paola Farmers Market,1112
1021398,Paragould Farmers' Market,1113
1019755,Park View Farmers Market,1114
1019761,Park View Farmers Market,1115
1006927,Parkville Farmers' Market,1116
1019939,Paseo Farmers Market,1117
1021417,"Patch & Pasture, LLC",1118
1019674,Pawling Farmers Market,1119
1019910,Pawtucket Farmers Market,1120
1018944,Pawtucket Wintertime Farmers Market,1121
1021735,Pawtuxet Village Farmers Market,1122
1019068,Payette Farmers Market,1123
1021389,"Payson Farmers Market, LLC - Twilight Tuesdays",1124
1021718,PC Sunday Farmers Market,1125
1020175,Peaceful Valley Farmers Market ,1126
1019685,Peach Street Farmers Market,1127
1018466,Peacham Farmers Market,1128
1019454,Pedernales Farmers Market,1129
1020072,Pendleton County Farmers’ Market,1130
1021688,Pendleton Indiana Farmers Market,1131
1019854,Pennington Farmers Market,1132
1021746,Perry County Farmers Market Perryville,1133
1019822,Perry Lecompton Farmers Market,1134
1018626,Petaluma Evening Farmers' Market ,1135
1018627,Petaluma Farmers Market,1136
1012060,Petersham Friday Market,1137
1010839,Petworth Community Market,1138
1019128,Pfafftown Farmer's Market,1139
1001260,Pflugerville Pfarmers Market,1140
1020126,Phelan Certified Farmers Market,1141
1002060,Philmont Farmers' Market ,1142
1020177,Phoenix Hill NuLu Farmers' Market,1143
1021494,Pica Pica Plaza Farmers' Market,958
1007245,Piedmont Triad Farmers Market,1144
1010408,Pike Central Farm Market,1145
1021731,Pike Farmers Market,1146
1020165,Pikeville Farmers Market,1147
1021380,Pine City Farmers Market,1148
1010638,Pinecrest Farmers Market,1149
1016803,Pitkin Verde Farmers Market,1150
1021641,Pittsburg Area Farmers' Market ,1151
1018921,Pittsburg County Farmers Market,1152
1020005,Pittsfield Township Farmers Market,1153
1021572,Placerville Certified Farmers Market,1154
1019328,Plainfield Township Farmers Market Hale,1155
1019885,Plainview Farmers Market,1156
1012268,Plainwell Farmers Market,1157
1019344,Plainwell Indoor Market ,1158
1019478,Plateau Valley Farmers Market,1159
1019616,Platteville Farmers Market - Summer,1160
1019615,Platteville Farmers Market - Winter,1161
1019884,Plattsmouth Downtown Farmers Market,1162
1020019,Playa Vista Farmers' Market,1163
1008213,Pleasants Area Farmers Market,1164
1021455,Pleasantville Farmers Market - Outdoor,1165
1004602,Plymouth Farmers Market,1166
1011146,Poestenkill Farmers Market,1167
1005259,Pokai Bay Beach Park (People's Open Market),1168
1021485,Ponce City Farmers Market on the BeltLine ,1169
1021462,Pontiac Farmers' Market,1170
1019027,Port Chester Farmers Market,1171
1018986,Port Sanilac Farmers' Market,1172
1020037,Port Townsend Farmers Market,1173
1018474,Portland Farmers Market - Kenton ,1174
1018477,Portland Farmers Market - King,1175
1018478,Portland Farmers Market - Lents International,1176
1018482,Portland Farmers Market - Portland State University,1177
1018483,Portland Farmers Market - Shemanski Park,1178
1007797,Portsmouth Farmers' Market,1179
1018963,Prairie Lakes Farmers Market,1180
1019807,Prairie Township Farmer's Market,1181
1021263,Prescott Farmers Market,1182
1021501,Pretzel Park Farmers Market,1183
1019149,Price Farmers Market,1184
1019793,Prince George Farmers Market,1185
1020086,Prospect Area Farmer's Market,1186
1018215,Pueblo of San Felipe Farmers' Market,1187
1021617,Pullman Farmers Market,1188
1019868,Purcellville Farmers' Market,1189
1021266,Putnam Farmer's Market,1190
1011596,Putnam Farmers Market,1191
1003402,Puyallup Farmers' Market,1192
1021618,QC Farmers' Market,1193
1019477,Quapaw Farmers Market,1194
1010145,Queen Anne Farmers Market,1195
1005260,Queen Kapiolani Park (People's Open Market),1196
1019122,Quincy Certified Farmers' Market,1197
1019315,Quincy Farmer's Market,1198
1021579,Rail Yards Market,1199
1011310,Randolph County Farmers Market,1200
1019204,Randolph County Farmers' Market,1201
1020093,Red Bird Farmers Market,1202
1019500,Red Lodge Farmers' Market ,1203
1001766,Red Oak Farmers Market,1204
1020024,Red Stick Farmers Market  - Seasonal Tuesdays,1205
1021277,Red Stick Farmers Market - Saturday Downtown Year Round,1206
1003610,Red Stick Farmers Market - Thursday Year Round,1207
1019410,Redland Community Farm and Market,1208
1019411,Redland Community Farm and Market,1209
1004750,Redlands Certified Farmers Market,1210
1004751,Redlands Saturday Morning Certified Farmers Market,1211
1000712,Reedsburg Area Medical Center Farmer's Markets,1212
1019235,Reidsville Market Square Farmers' Market,1213
1021615,Reisterstown Farmers Market,1214
1009020,Rensselaer Farmers Market,1215
1019493,Reston ,1216
1002843,Rexburg Farmers Market,1217
1018549,Richmond Farmers Market - Summer Season (May-October),1218
1021272,Richmond Winter Farmers Market - Winter Season (November - April),1219
1019930,Ridgeway Farmers Market,1220
1019142,"Right Choice, Fresh Start Farmers' Market",1221
1019145,"Right Choice, Fresh Start Farmers' Market",1222
1005060,Rindge Farmers and Crafters Market,1223
1021312,Rittenhouse Saturday Farmers' Market,1224
1021302,Rittenhouse Tuesday Market,1225
1019419,River Street Market,1226
1019312,River Valley Farmers' Market,1227
1004073,Riverdale Park Farmers Market,1228
1019418,Riverfront Farmers Market,1229
1018284,Riverside Arts Market,1230
1021409,Riverside Farmers Market,1231
1000194,Riverside Farmers' Market,1232
1019259,Rivertown Farmers Market,1233
1019927,Riverview Farmers Market,1234
1019635,Riverwalk Farmers Market,1235
1019070,Roanoke Farmer's Market,1236
1019899,Rock Valley Farmers Market,1237
1020173,Rockford Midtown Market,1238
1019033,Rockmart Farmers Market,1239
1012576,Rockville Farmers Market,1240
1021623,Rocky Butte Farmers Market,1241
1021606,Rocky Mount Farmers Market,1242
1019048,Rocky Mountain Front Farmers Market,1243
1011286,Rogers Farmers Market,1244
1019747,Rogersville Farmer's Market,1245
1003969,Rogue Valley Growers & Crafters Market,1246
1003970,Rogue Valley Growers & Crafters Market,1247
1003971,Rogue Valley Growers & Crafters Market,1248
1018637,Rohnert Park Farmers' Market ,1249
1011778,Rolling Meadows City Markets,1250
1019479,Ronan Farmers' Market,1251
1018349,Roosevelt Community Farmers' Market,1252
1019973,Rosa Parks Farmers Market,1253
1010821,Rose City Farmers Market,1254
1019194,Roslindale Village Main Street Winter Farmers Market,1255
1019791,Ross Township Farmers Market,1256
1021535,Round Rock Farmers' Market,1257
1021218,Route One Farmers Market,1258
1005261,Royal Kunia Park-n-Ride (People's Open Market),1259
1019119,RT 639 Farmers Market,1260
1021451,Running Springs Farmers Market and Artisan Faire,1261
1003915,Rusk County Farmers Market,1262
1019620,Russellville Community Market,1263
1021646,Russian River Farmers Market ,1264
1021503,Russiaville Farmers Market,1265
1018975,Ruston Farmers Market,1266
1019715,RVCC Winter Market,1267
1019825,Saint Mary Farmers Market,1268
1019734,SaintParis FarmersMarket,1269
1002062,Salamanca Farmers market,1270
1005214,Salem Farmers Market,1271
1021613,Salem Farmers Market,1272
1019211,Salem NH Farmers Market - Winter,1273
1021546,Salinas City Center Certified Organic Farmer's Market,1274
1004988,Saline Farmers Market,1275
1004990,Saline Farmers Market,1276
1021724,Salisbury Farmer's Market,1277
1002485,Salmon Creek Farmers' Market at Legacy Hospital,1278
1019428,Salomon Farm Park Farmers' Market ,1279
1005262,Salt Lake Municipal Lot (People's Open Market),1280
1021468,San Antonio Food Bank Farmers' Market,1281
1009080,San Francisco Certified Alemany Farmers Market,1282
1018449,Sanford Farmers' Market,1283
1019913,Sankofa World Market,1284
1020185,Santa Clara Farmers' Market,1285
1021645,Santa Rosa Certified Farmers Market ,1286
1018625,Santa Rosa Community Farmers Market at the Veterans Building,1287
1018315,Santa Rosa Downtown Market (Wednesday Night Market),1288
1011160,Santa Rosa Farmers Market,1289
1007261,Sara Hardy Downtown Farmers Market,1290
1008303,Saracen Landing Farmers Market,1291
1012203,Saranac Lake Village Farmers Market,1292
1021577,Saturday Market at Steele,1293
1007250,Saugerties Farmers Market ,1294
1021558,Scituate Farmers Market,1295
1021707,Scituate Rotary Farmers Market,1296
1012037,SCOTCH PLAINS FARMERS' MARKETPLACE,1297
1019627,Scotland Farmers Market,1298
1020088,Scott County Farmers' Market,1299
1019515,Scottsville Midweek Farmers' Market,1300
1019445,SE Columbus Farmer's & Grower's Market,1301
1018167,Seacoast Eat Local Winter Farmers' Market - Exeter High School,1302
1018172,Seacoast Eat Local Winter Farmers' Market - Wentworth Greenhouses ,1303
1019237,Sealy Farmers Market,1304
1021693,Searcy County Farmers Market,1305
1021664,Seaside Farmers Market,1306
1021233,Secotan Market,1307
1018773,Sedalia Area Farmers' Market,1308
1019610,Seed2Seed Farmer’s Market,1309
1019442,Seneca Falls Farmers Market,1310
1019395,Sevier County Farmers Market,1311
1021700,Seward Farmer's Market,1312
1010838,Shallotte Farmers Market/Market on Mulberry ,1313
1019455,Shawano Farmers Market,1314
1021429,Shawnee Farmers Market,971
1001280,Shelby County Farmers Market,1315
1019976,Shelby County Farmers Market,1316
1020103,Shepherdsville farmer's Market,1317
1018988,Shiloh Farmers' Market,1318
1019319,Shoreline Farmers Market,1319
1012179,Shorewood Farmers Market,1320
1020004,Shreveport Farmers' Market,1321
1021397,Siloam Springs Farmers Market ,1322
1018771,Silver City Farmers' Market Downtown,1323
1021219,Silver City Farmers' Market Midweek Market,1324
1011044,Silver Lake CFM,1325
1016822,Silver Valley Farmers Market,1326
1018601,Silverdale Farmers Market,1327
1011811,Simi Valley City Hall Certified Farmers' Market,1328
1010560,Sioux City Farmers Market,1329
1003169,Sitka Farmers Market,1330
1018814,Sleeping Dragon Farmers Market,1331
1019869,Slippery Rock Farmers Market ,1332
1020163,SLO Farm Supply Farmers Market,1333
1010014,Smith County Farmers Market,1334
1021675,Snookz block mini market,1335
1020022,SOCO Farmers' Market,1336
1019926,Sodus Farmers' Market,1337
1020159,SoKY Marketplace Farmer's Market,1338
1003836,Solana Beach Farmers Market,1339
1019829,Soldotna Saturday Farmers Market,1340
1019671,Somerset County Farmers' Market Inc.,1341
1020039,Somerville Mobile Farmers' Market - Council on Aging,1342
1020040,Somerville Mobile Farmers' Market - East Somerville Community School,1343
1011934,Somerville Mobile Farmers' Market - Mystic,1344
1011935,Somerville Mobile Farmers' Market - North Street,1345
1019803,Soutel Community Market,1346
1020067,South Berkeley Farmers' Market,1347
1021697,South Collier Farmer's Market,1348
1019385,South Cumberland Farmers Market,1349
1018138,South East Area Farmers' Market,1350
1021214,South End Market at Atherton,1351
1019599,South Fork Fun Food & Brew,1352
1002526,South Hill Farmers Market,1353
1019915,South Kingstown Farmers Market  at Marina Park ,1354
1021573,South Lake Tahoe Certified Farmers Market,1355
1019511,South Lyon Farmers and Artisans Market,1356
1010997,South Miami Farmers Market,1357
1010445,South Milwaukee Downtown Market,1358
1021553,South Orange Farmers Market,1359
